dt,CEN,COR,CSDAC,CEB_SR,SK
2024-07-04 19:00:00+00:00,803.59,0.0,803.59,749.63,-198.497
2024-07-04 19:15:00+00:00,749.89,10.0,611.67,749.89,-178.139
2024-07-04 19:30:00+00:00,766.96,10.0,611.67,766.96,-174.866
2024-07-04 19:45:00+00:00,611.67,10.0,611.67,607.73,-67.271
2024-07-04 20:00:00+00:00,524.58,10.0,611.67,524.58,21.949
2024-07-04 20:15:00+00:00,546.71,10.0,546.71,466.59,-2.211
2024-07-04 20:30:00+00:00,546.71,10.0,546.71,466.59,-18.662
2024-07-04 20:45:00+00:00,461.0,10.0,546.71,461.0,96.691
2024-07-04 21:00:00+00:00,335.84,10.0,546.71,335.84,165.133
2024-07-04 21:15:00+00:00,423.57,10.0,482.74,423.57,21.957
2024-07-04 21:30:00+00:00,357.0,10.0,482.74,357.0,26.147
2024-07-04 21:45:00+00:00,354.0,10.0,482.74,354.0,58.128
2024-07-04 22:00:00+00:00,323.29,10.0,482.74,323.29,174.412
2024-07-04 22:15:00+00:00,522.49,10.0,522.49,425.52,-11.833
2024-07-04 22:30:00+00:00,522.49,10.0,522.49,484.26,-93.236
2024-07-04 22:45:00+00:00,522.49,10.0,522.49,425.52,-11.331
2024-07-04 23:00:00+00:00,413.0,10.0,522.49,413.0,26.512
2024-07-04 23:15:00+00:00,481.06,10.0,481.06,424.38,-41.057
2024-07-04 23:30:00+00:00,481.06,10.0,481.06,422.69,-37.445
2024-07-04 23:45:00+00:00,481.06,10.0,481.06,431.25,-91.145
2024-07-05 00:00:00+00:00,481.06,10.0,481.06,438.22,-121.644
2024-07-05 00:15:00+00:00,520.09,10.0,450.42,520.09,-182.207
2024-07-05 00:30:00+00:00,484.26,10.0,450.42,484.26,-115.77
2024-07-05 00:45:00+00:00,450.42,10.0,450.42,434.73,-89.323
2024-07-05 01:00:00+00:00,450.42,10.0,450.42,431.25,-74.294
2024-07-05 01:15:00+00:00,448.92,10.0,448.92,431.25,-72.542
2024-07-05 01:30:00+00:00,448.92,10.0,448.92,431.25,-71.399
2024-07-05 01:45:00+00:00,448.92,10.0,448.92,417.46,-7.254
2024-07-05 02:00:00+00:00,448.92,10.0,448.92,420.94,-23.951
2024-07-05 02:15:00+00:00,424.38,10.0,394.81,424.38,-36.685
2024-07-05 02:30:00+00:00,424.38,10.0,394.81,424.38,-45.158
2024-07-05 02:45:00+00:00,417.46,10.0,394.81,417.46,-8.392
2024-07-05 03:00:00+00:00,420.94,10.0,394.81,420.94,-26.802
2024-07-05 03:15:00+00:00,393.99,0.0,393.99,477.75,0.417
2024-07-05 03:30:00+00:00,319.05,0.0,393.99,319.05,22.457
2024-07-05 03:45:00+00:00,410.94,0.0,393.99,410.94,-33.598
2024-07-05 04:00:00+00:00,417.81,0.0,393.99,417.81,-55.938
2024-07-05 04:15:00+00:00,526.44,0.0,526.44,450.01,-54.392
2024-07-05 04:30:00+00:00,526.44,0.0,526.44,473.01,-67.833
2024-07-05 04:45:00+00:00,588.08,0.0,526.44,588.08,-188.398
2024-07-05 05:00:00+00:00,616.0,0.0,526.44,616.0,-236.88
2024-07-05 05:15:00+00:00,716.7,10.0,475.05,716.7,-339.448
2024-07-05 05:30:00+00:00,749.89,10.0,475.05,749.89,-403.73
2024-07-05 05:45:00+00:00,729.89,10.0,475.05,729.89,-352.198
2024-07-05 06:00:00+00:00,706.95,10.0,475.05,706.95,-278.389
2024-07-05 06:15:00+00:00,659.63,10.0,348.31,659.63,-274.473
2024-07-05 06:30:00+00:00,602.64,10.0,348.31,602.64,-138.975
2024-07-05 06:45:00+00:00,348.31,10.0,348.31,447.58,92.269
2024-07-05 07:00:00+00:00,348.31,0.0,348.31,490.18,19.271
2024-07-05 07:15:00+00:00,396.91,0.0,153.21,396.91,-39.63
2024-07-05 07:30:00+00:00,153.21,0.0,153.21,481.74,12.432
2024-07-05 07:45:00+00:00,74.0,0.0,153.21,74.0,172.38
2024-07-05 08:00:00+00:00,-17.66,0.0,153.21,-17.66,300.276
2024-07-05 08:15:00+00:00,-85.0,10.0,9.88,-85.0,383.645
2024-07-05 08:30:00+00:00,-82.0,10.0,9.88,-82.0,372.502
2024-07-05 08:45:00+00:00,-88.0,10.0,9.88,-88.0,422.043
2024-07-05 09:00:00+00:00,-85.0,10.0,9.88,-85.0,335.466
2024-07-05 09:15:00+00:00,-93.64,10.0,0.52,-93.64,333.57
2024-07-05 09:30:00+00:00,-324.18,10.0,0.52,-324.18,353.769
2024-07-05 09:45:00+00:00,-305.44,10.0,0.52,-305.44,342.343
2024-07-05 10:00:00+00:00,-305.44,10.0,0.52,-305.44,371.344
2024-07-05 10:15:00+00:00,-114.69,10.0,-0.17,-114.69,409.253
2024-07-05 10:30:00+00:00,-88.0,10.0,-0.17,-88.0,429.757
2024-07-05 10:45:00+00:00,-88.0,10.0,-0.17,-88.0,373.354
2024-07-05 11:00:00+00:00,-87.0,10.0,-0.17,-87.0,364.075
2024-07-05 11:15:00+00:00,-53.75,10.0,-12.59,-53.75,256.772
2024-07-05 11:30:00+00:00,-50.62,10.0,-12.59,-50.62,177.058
2024-07-05 11:45:00+00:00,-85.99,10.0,-12.59,-85.99,213.669
2024-07-05 12:00:00+00:00,-140.0,10.0,-12.59,-140.0,276.882
2024-07-05 12:15:00+00:00,-82.0,10.0,-3.31,-82.0,333.34
2024-07-05 12:30:00+00:00,-76.0,10.0,-3.31,-76.0,301.337
2024-07-05 12:45:00+00:00,-22.63,10.0,-3.31,-22.63,165.176
2024-07-05 13:00:00+00:00,-3.31,10.0,-3.31,253.75,81.596
2024-07-05 13:15:00+00:00,318.0,10.0,201.04,318.0,-14.32
2024-07-05 13:30:00+00:00,319.0,10.0,201.04,319.0,-44.633
2024-07-05 13:45:00+00:00,401.72,10.0,201.04,401.72,-82.276
2024-07-05 14:00:00+00:00,319.0,10.0,201.04,319.0,-50.269
2024-07-05 14:15:00+00:00,246.99,10.0,339.42,246.99,95.209
2024-07-05 14:30:00+00:00,247.99,10.0,339.42,247.99,127.521
2024-07-05 14:45:00+00:00,401.72,10.0,339.42,401.72,-0.19
2024-07-05 15:00:00+00:00,509.72,10.0,339.42,509.72,-136.53
2024-07-05 15:15:00+00:00,470.83,0.0,470.83,462.42,-82.814
2024-07-05 15:30:00+00:00,470.83,0.0,470.83,424.73,-15.822
2024-07-05 15:45:00+00:00,499.72,0.0,470.83,499.72,-102.35
2024-07-05 16:00:00+00:00,593.65,0.0,470.83,593.65,-170.49
2024-07-05 16:15:00+00:00,443.7,0.0,587.6,443.7,95.476
2024-07-05 16:30:00+00:00,441.7,0.0,587.6,441.7,137.955
2024-07-05 16:45:00+00:00,592.64,0.0,587.6,592.64,-65.49
2024-07-05 17:00:00+00:00,693.21,0.0,587.6,693.21,-166.442
2024-07-05 17:15:00+00:00,485.78,0.0,564.18,485.78,136.819
2024-07-05 17:30:00+00:00,490.39,0.0,564.18,490.39,122.897
2024-07-05 17:45:00+00:00,580.16,0.0,564.18,580.16,-3.353
2024-07-05 18:00:00+00:00,619.48,0.0,564.18,619.48,-53.64
2024-07-05 18:15:00+00:00,810.0,10.0,769.85,810.0,-197.935
2024-07-05 18:30:00+00:00,839.89,10.0,769.85,839.89,-195.965
2024-07-05 18:45:00+00:00,839.89,0.0,769.85,839.89,-172.211
2024-07-05 19:00:00+00:00,869.89,10.0,769.85,869.89,-210.68
2024-07-05 19:15:00+00:00,779.89,10.0,651.89,779.89,-228.029
2024-07-05 19:30:00+00:00,676.84,10.0,651.89,676.84,-153.839
2024-07-05 19:45:00+00:00,651.89,10.0,651.89,637.17,-101.258
2024-07-05 20:00:00+00:00,651.89,10.0,651.89,637.17,-97.979
2024-07-05 20:15:00+00:00,625.88,10.0,517.5,625.88,-145.058
2024-07-05 20:30:00+00:00,584.15,10.0,517.5,584.15,-117.05
2024-07-05 20:45:00+00:00,517.5,10.0,517.5,497.57,-21.5
2024-07-05 21:00:00+00:00,455.7,10.0,517.5,455.7,49.6
2024-07-05 21:15:00+00:00,495.67,10.0,495.67,492.31,-106.245
2024-07-05 21:30:00+00:00,495.67,10.0,495.67,462.76,-90.584
2024-07-05 21:45:00+00:00,388.0,10.0,495.67,388.0,41.884
2024-07-05 22:00:00+00:00,316.15,0.0,495.67,316.15,173.776
2024-07-05 22:15:00+00:00,417.0,10.0,481.55,417.0,36.511
2024-07-05 22:30:00+00:00,414.0,10.0,481.55,414.0,39.001
2024-07-05 22:45:00+00:00,330.46,10.0,481.55,330.46,140.996
2024-07-05 23:00:00+00:00,317.28,0.0,481.55,317.28,144.99
2024-07-05 23:15:00+00:00,324.78,0.0,381.52,324.78,74.527
2024-07-05 23:30:00+00:00,117.16,0.0,381.52,117.16,164.252
2024-07-05 23:45:00+00:00,101.16,0.0,381.52,101.16,200.305
2024-07-06 00:00:00+00:00,106.11,0.0,381.52,106.11,175.488
2024-07-06 00:15:00+00:00,304.0,10.0,384.61,304.0,98.89
2024-07-06 00:30:00+00:00,295.0,0.0,384.61,295.0,107.719
2024-07-06 00:45:00+00:00,294.0,0.0,384.61,294.0,102.001
2024-07-06 01:00:00+00:00,294.0,0.0,384.61,294.0,99.84
2024-07-06 01:15:00+00:00,385.51,10.0,385.51,388.99,11.861
2024-07-06 01:30:00+00:00,458.87,10.0,385.51,458.87,-13.112
2024-07-06 01:45:00+00:00,458.88,10.0,385.51,458.88,-26.083
2024-07-06 02:00:00+00:00,458.88,10.0,385.51,458.88,-24.836
2024-07-06 02:15:00+00:00,509.0,10.0,389.88,509.0,-156.322
2024-07-06 02:30:00+00:00,554.29,10.0,389.88,554.29,-195.766
2024-07-06 02:45:00+00:00,532.98,10.0,389.88,532.98,-135.603
2024-07-06 03:00:00+00:00,508.0,10.0,389.88,508.0,-96.908
2024-07-06 03:15:00+00:00,417.27,0.0,415.38,417.27,-25.061
2024-07-06 03:30:00+00:00,311.69,0.0,415.38,311.69,95.883
2024-07-06 03:45:00+00:00,298.19,0.0,415.38,298.19,170.985
2024-07-06 04:00:00+00:00,117.16,0.0,415.38,117.16,198.474
2024-07-06 04:15:00+00:00,318.69,0.0,417.22,318.69,91.269
2024-07-06 04:30:00+00:00,421.98,0.0,417.22,421.98,-34.07
2024-07-06 04:45:00+00:00,420.72,0.0,417.22,420.72,-25.523
2024-07-06 05:00:00+00:00,424.18,0.0,417.22,424.18,-37.614
2024-07-06 05:15:00+00:00,488.0,0.0,423.65,488.0,-114.674
2024-07-06 05:30:00+00:00,466.61,0.0,423.65,466.61,-69.843
2024-07-06 05:45:00+00:00,486.0,0.0,423.65,486.0,-89.542
2024-07-06 06:00:00+00:00,466.62,0.0,423.65,466.62,-77.619
2024-07-06 06:15:00+00:00,444.77,10.0,329.71,444.77,-119.346
2024-07-06 06:30:00+00:00,427.81,10.0,329.71,427.81,-67.37
2024-07-06 06:45:00+00:00,31.32,10.0,329.71,31.32,237.455
2024-07-06 07:00:00+00:00,18.03,10.0,329.71,18.03,229.745
2024-07-06 07:15:00+00:00,-466.54,10.0,100.03,-466.54,312.332
2024-07-06 07:30:00+00:00,-399.09,0.0,100.03,-399.09,359.27
2024-07-06 07:45:00+00:00,-399.09,0.0,100.03,-399.09,498.915
2024-07-06 08:00:00+00:00,-399.09,0.0,100.03,-399.09,489.441
2024-07-06 08:15:00+00:00,-576.77,10.0,-8.91,-576.77,730.415
2024-07-06 08:30:00+00:00,-576.77,10.0,-8.91,-576.77,741.987
2024-07-06 08:45:00+00:00,-576.77,10.0,-8.91,-576.77,791.242
2024-07-06 09:00:00+00:00,-576.77,10.0,-8.91,-576.77,820.344
2024-07-06 09:15:00+00:00,-646.77,10.0,-52.42,-646.77,768.789
2024-07-06 09:30:00+00:00,-646.77,10.0,-52.42,-646.77,791.748
2024-07-06 09:45:00+00:00,-646.77,10.0,-52.42,-646.77,798.993
2024-07-06 10:00:00+00:00,-646.77,10.0,-52.42,-646.77,786.073
2024-07-06 10:15:00+00:00,-741.77,10.0,-99.6,-741.77,725.458
2024-07-06 10:30:00+00:00,-741.77,10.0,-99.6,-741.77,689.252
2024-07-06 10:45:00+00:00,-424.68,10.0,-99.6,-424.68,705.914
2024-07-06 11:00:00+00:00,-424.68,10.0,-99.6,-424.68,751.444
2024-07-06 11:15:00+00:00,-424.68,10.0,-7.59,-424.68,754.725
2024-07-06 11:30:00+00:00,-424.68,10.0,-7.59,-424.68,747.726
2024-07-06 11:45:00+00:00,-424.68,10.0,-7.59,-424.68,761.0
2024-07-06 12:00:00+00:00,-424.68,10.0,-7.59,-424.68,770.141
2024-07-06 12:15:00+00:00,-424.68,10.0,-112.67,-424.68,887.345
2024-07-06 12:30:00+00:00,-424.68,10.0,-112.67,-424.68,834.066
2024-07-06 12:45:00+00:00,-424.68,10.0,-112.67,-424.68,828.623
2024-07-06 13:00:00+00:00,-424.68,10.0,-112.67,-424.68,806.335
2024-07-06 13:15:00+00:00,-369.68,10.0,-50.14,-369.68,850.063
2024-07-06 13:30:00+00:00,-369.68,10.0,-50.14,-369.68,844.906
2024-07-06 13:45:00+00:00,-369.68,10.0,-50.14,-369.68,828.334
2024-07-06 14:00:00+00:00,-369.68,10.0,-50.14,-369.68,825.173
2024-07-06 14:15:00+00:00,-249.68,10.0,-1.03,-249.68,660.846
2024-07-06 14:30:00+00:00,-249.68,10.0,-1.03,-249.68,717.513
2024-07-06 14:45:00+00:00,-249.68,10.0,-1.03,-249.68,672.094
2024-07-06 15:00:00+00:00,-249.68,10.0,-1.03,-249.68,579.892
2024-07-06 15:15:00+00:00,-150.0,0.0,271.29,-150.0,387.709
2024-07-06 15:30:00+00:00,-150.0,0.0,271.29,-150.0,446.471
2024-07-06 15:45:00+00:00,-150.0,0.0,271.29,-150.0,434.074
2024-07-06 16:00:00+00:00,-150.0,0.0,271.29,-150.0,377.919
2024-07-06 16:15:00+00:00,-27.84,0.0,476.41,-27.84,357.848
2024-07-06 16:30:00+00:00,41.11,0.0,476.41,41.11,297.114
2024-07-06 16:45:00+00:00,185.98,0.0,476.41,185.98,193.376
2024-07-06 17:00:00+00:00,375.79,0.0,476.41,375.79,70.697
2024-07-06 17:15:00+00:00,61.1,0.0,440.79,61.1,330.977
2024-07-06 17:30:00+00:00,53.33,0.0,440.79,53.33,331.3
2024-07-06 17:45:00+00:00,89.03,0.0,440.79,89.03,229.228
2024-07-06 18:00:00+00:00,289.98,0.0,440.79,289.98,169.597
2024-07-06 18:15:00+00:00,319.75,0.0,520.6,319.75,168.805
2024-07-06 18:30:00+00:00,126.1,0.0,520.6,126.1,205.96
2024-07-06 18:45:00+00:00,115.07,0.0,520.6,115.07,239.591
2024-07-06 19:00:00+00:00,101.16,0.0,520.6,101.16,255.154
2024-07-06 19:15:00+00:00,403.0,0.0,536.8,403.0,89.747
2024-07-06 19:30:00+00:00,382.23,0.0,536.8,382.23,144.747
2024-07-06 19:45:00+00:00,382.23,0.0,536.8,382.23,154.318
2024-07-06 20:00:00+00:00,329.39,0.0,536.8,329.39,164.539
2024-07-06 20:15:00+00:00,387.0,10.0,529.81,387.0,118.678
2024-07-06 20:30:00+00:00,332.93,10.0,529.81,332.93,111.733
2024-07-06 20:45:00+00:00,127.16,10.0,529.81,127.16,166.556
2024-07-06 21:00:00+00:00,95.16,10.0,529.81,95.16,208.505
2024-07-06 21:15:00+00:00,314.0,10.0,405.69,314.0,56.961
2024-07-06 21:30:00+00:00,313.0,10.0,405.69,313.0,89.561
2024-07-06 21:45:00+00:00,81.32,10.0,405.69,81.32,261.822
2024-07-06 22:00:00+00:00,51.11,10.0,405.69,51.11,362.496
2024-07-06 22:15:00+00:00,-107.62,10.0,247.85,-107.62,492.157
2024-07-06 22:30:00+00:00,-107.62,10.0,247.85,-107.62,372.543
2024-07-06 22:45:00+00:00,-305.44,10.0,247.85,-305.44,333.318
2024-07-06 23:00:00+00:00,-374.08,10.0,247.85,-374.08,301.95
2024-07-06 23:15:00+00:00,-462.96,10.0,297.48,-462.96,293.924
2024-07-06 23:30:00+00:00,-462.96,10.0,297.48,-462.96,274.678
2024-07-06 23:45:00+00:00,-462.96,10.0,297.48,-462.96,279.316
2024-07-07 00:00:00+00:00,-462.96,10.0,297.48,-462.96,283.18
2024-07-07 00:15:00+00:00,-462.96,10.0,328.12,-462.96,270.544
2024-07-07 00:30:00+00:00,-462.96,10.0,328.12,-462.96,258.751
2024-07-07 00:45:00+00:00,-374.08,10.0,328.12,-374.08,238.213
2024-07-07 01:00:00+00:00,-374.08,10.0,328.12,-374.08,268.059
2024-07-07 01:15:00+00:00,-305.44,10.0,304.33,-305.44,258.894
2024-07-07 01:30:00+00:00,-107.62,10.0,304.33,-107.62,191.35
2024-07-07 01:45:00+00:00,10.63,10.0,304.33,10.63,180.542
2024-07-07 02:00:00+00:00,304.33,10.0,304.33,312.0,122.14
2024-07-07 02:15:00+00:00,299.53,10.0,299.53,316.0,81.422
2024-07-07 02:30:00+00:00,299.53,10.0,299.53,313.0,113.258
2024-07-07 02:45:00+00:00,40.1,10.0,299.53,40.1,156.404
2024-07-07 03:00:00+00:00,40.1,10.0,299.53,40.1,160.893
2024-07-07 03:15:00+00:00,306.0,0.0,306.22,306.0,77.937
2024-07-07 03:30:00+00:00,302.0,0.0,306.22,302.0,119.228
2024-07-07 03:45:00+00:00,30.1,0.0,306.22,30.1,154.942
2024-07-07 04:00:00+00:00,30.1,0.0,306.22,30.1,174.473
2024-07-07 04:15:00+00:00,301.0,0.0,319.72,301.0,134.858
2024-07-07 04:30:00+00:00,304.0,0.0,319.72,304.0,105.988
2024-07-07 04:45:00+00:00,306.0,0.0,319.72,306.0,82.182
2024-07-07 05:00:00+00:00,306.0,0.0,319.72,306.0,80.207
2024-07-07 05:15:00+00:00,259.89,0.0,259.89,305.0,96.252
2024-07-07 05:30:00+00:00,259.89,0.0,259.89,302.0,136.76
2024-07-07 05:45:00+00:00,41.33,0.0,259.89,41.33,171.783
2024-07-07 06:00:00+00:00,30.1,0.0,259.89,30.1,208.354
2024-07-07 06:15:00+00:00,51.33,10.0,149.23,51.33,224.36
2024-07-07 06:30:00+00:00,46.44,10.0,149.23,46.44,233.247
2024-07-07 06:45:00+00:00,33.33,10.0,149.23,33.33,286.875
2024-07-07 07:00:00+00:00,-150.0,0.0,149.23,-150.0,356.327
2024-07-07 07:15:00+00:00,-140.0,10.0,0.0,-140.0,362.981
2024-07-07 07:30:00+00:00,-140.0,10.0,0.0,-140.0,377.369
2024-07-07 07:45:00+00:00,-140.0,10.0,0.0,-140.0,416.421
2024-07-07 08:00:00+00:00,-140.0,10.0,0.0,-140.0,407.167
2024-07-07 08:15:00+00:00,-140.0,10.0,-34.03,-140.0,399.484
2024-07-07 08:30:00+00:00,-457.54,10.0,-34.03,-457.54,421.163
2024-07-07 08:45:00+00:00,-457.54,10.0,-34.03,-457.54,419.899
2024-07-07 09:00:00+00:00,-457.54,10.0,-34.03,-457.54,476.954
2024-07-07 09:15:00+00:00,-457.54,10.0,-49.33,-457.54,470.963
2024-07-07 09:30:00+00:00,-457.54,10.0,-49.33,-457.54,473.742
2024-07-07 09:45:00+00:00,-457.54,10.0,-49.33,-457.54,474.267
2024-07-07 10:00:00+00:00,-457.54,10.0,-49.33,-457.54,438.103
2024-07-07 10:15:00+00:00,-457.54,10.0,-8.49,-457.54,521.263
2024-07-07 10:30:00+00:00,-457.54,10.0,-8.49,-457.54,549.075
2024-07-07 10:45:00+00:00,-457.54,10.0,-8.49,-457.54,532.256
2024-07-07 11:00:00+00:00,-457.54,10.0,-8.49,-457.54,489.557
2024-07-07 11:15:00+00:00,-457.54,10.0,10.71,-457.54,581.874
2024-07-07 11:30:00+00:00,-457.54,10.0,10.71,-457.54,506.034
2024-07-07 11:45:00+00:00,-457.54,10.0,10.71,-457.54,502.378
2024-07-07 12:00:00+00:00,-457.54,10.0,10.71,-457.54,508.142
2024-07-07 12:15:00+00:00,-457.54,10.0,209.62,-457.54,405.056
2024-07-07 12:30:00+00:00,-140.0,10.0,209.62,-140.0,271.029
2024-07-07 12:45:00+00:00,-140.0,10.0,209.62,-140.0,215.288
2024-07-07 13:00:00+00:00,32.34,10.0,209.62,32.34,179.217
2024-07-07 13:15:00+00:00,313.0,10.0,343.68,313.0,126.651
2024-07-07 13:30:00+00:00,32.34,10.0,343.68,32.34,251.424
2024-07-07 13:45:00+00:00,77.1,10.0,343.68,77.1,165.252
2024-07-07 14:00:00+00:00,312.0,10.0,343.68,312.0,132.544
2024-07-07 14:15:00+00:00,348.1,10.0,424.85,348.1,139.41
2024-07-07 14:30:00+00:00,349.1,10.0,424.85,349.1,122.476
2024-07-07 14:45:00+00:00,444.72,10.0,424.85,444.72,-58.258
2024-07-07 15:00:00+00:00,622.62,10.0,424.85,622.62,-171.303
2024-07-07 15:15:00+00:00,611.99,0.0,516.57,611.99,-123.47
2024-07-07 15:30:00+00:00,516.57,0.0,516.57,471.27,-60.735
2024-07-07 15:45:00+00:00,661.15,0.0,516.57,661.15,-211.909
2024-07-07 16:00:00+00:00,663.54,0.0,516.57,663.54,-281.969
2024-07-07 16:15:00+00:00,561.65,0.0,561.65,529.55,-41.214
2024-07-07 16:30:00+00:00,498.75,0.0,561.65,498.75,4.701
2024-07-07 16:45:00+00:00,652.52,0.0,561.65,652.52,-98.808
2024-07-07 17:00:00+00:00,661.15,0.0,561.65,661.15,-175.665
2024-07-07 17:15:00+00:00,684.52,0.0,664.51,684.52,-88.901
2024-07-07 17:30:00+00:00,578.0,0.0,664.51,578.0,11.683
2024-07-07 17:45:00+00:00,664.51,0.0,664.51,604.83,-32.991
2024-07-07 18:00:00+00:00,664.51,0.0,664.51,576.16,-16.969
2024-07-07 18:15:00+00:00,488.75,0.0,685.21,488.75,124.464
2024-07-07 18:30:00+00:00,421.38,0.0,685.21,421.38,191.909
2024-07-07 18:45:00+00:00,422.38,0.0,685.21,422.38,178.553
2024-07-07 19:00:00+00:00,421.38,0.0,685.21,421.38,180.789
2024-07-07 19:15:00+00:00,388.8,0.0,682.73,388.8,202.482
2024-07-07 19:30:00+00:00,388.8,0.0,682.73,388.8,206.283
2024-07-07 19:45:00+00:00,385.58,0.0,682.73,385.58,222.348
2024-07-07 20:00:00+00:00,380.28,0.0,682.73,380.28,235.69
2024-07-07 20:15:00+00:00,525.87,10.0,525.87,588.0,68.554
2024-07-07 20:30:00+00:00,525.87,10.0,525.87,587.0,79.475
2024-07-07 20:45:00+00:00,435.38,10.0,525.87,435.38,147.625
2024-07-07 21:00:00+00:00,431.38,10.0,525.87,431.38,206.585
2024-07-07 21:15:00+00:00,436.38,10.0,454.29,436.38,124.778
2024-07-07 21:30:00+00:00,454.29,10.0,454.29,463.9,114.654
2024-07-07 21:45:00+00:00,405.25,10.0,454.29,405.25,184.293
2024-07-07 22:00:00+00:00,336.99,10.0,454.29,336.99,263.182
2024-07-07 22:15:00+00:00,327.5,10.0,371.11,327.5,163.5
2024-07-07 22:30:00+00:00,308.4,10.0,371.11,308.4,180.061
2024-07-07 22:45:00+00:00,295.07,10.0,371.11,295.07,220.004
2024-07-07 23:00:00+00:00,308.4,10.0,371.11,308.4,202.066
2024-07-07 23:15:00+00:00,327.5,10.0,349.12,327.5,165.193
2024-07-07 23:30:00+00:00,295.07,10.0,349.12,295.07,167.745
2024-07-07 23:45:00+00:00,222.48,10.0,349.12,222.48,176.978
2024-07-08 00:00:00+00:00,132.11,10.0,349.12,132.11,194.026
2024-07-08 00:15:00+00:00,308.4,10.0,341.41,308.4,161.6
2024-07-08 00:30:00+00:00,308.4,10.0,341.41,308.4,174.474
2024-07-08 00:45:00+00:00,153.11,10.0,341.41,153.11,192.055
2024-07-08 01:00:00+00:00,153.11,10.0,341.41,153.11,188.181
2024-07-08 01:15:00+00:00,308.4,10.0,339.69,308.4,168.851
2024-07-08 01:30:00+00:00,308.4,10.0,339.69,308.4,168.488
2024-07-08 01:45:00+00:00,308.4,10.0,339.69,308.4,168.288
2024-07-08 02:00:00+00:00,332.75,10.0,339.69,332.75,161.426
2024-07-08 02:15:00+00:00,212.48,0.0,339.35,212.48,176.573
2024-07-08 02:30:00+00:00,132.05,0.0,339.35,132.05,184.297
2024-07-08 02:45:00+00:00,278.71,0.0,339.35,278.71,184.944
2024-07-08 03:00:00+00:00,298.4,0.0,339.35,298.4,163.289
2024-07-08 03:15:00+00:00,229.28,0.0,349.29,229.28,182.474
2024-07-08 03:30:00+00:00,212.48,0.0,349.29,212.48,230.504
2024-07-08 03:45:00+00:00,349.29,0.0,349.29,353.83,155.435
2024-07-08 04:00:00+00:00,349.29,0.0,349.29,359.83,77.123
2024-07-08 04:15:00+00:00,326.27,0.0,532.68,326.27,210.807
2024-07-08 04:30:00+00:00,323.06,0.0,532.68,323.06,231.42
2024-07-08 04:45:00+00:00,390.42,0.0,532.68,390.42,164.822
2024-07-08 05:00:00+00:00,496.85,0.0,532.68,496.85,110.123
2024-07-08 05:15:00+00:00,556.21,10.0,556.21,564.48,35.057
2024-07-08 05:30:00+00:00,556.21,10.0,556.21,563.48,21.94
2024-07-08 05:45:00+00:00,556.21,10.0,556.21,564.48,4.538
2024-07-08 06:00:00+00:00,556.21,10.0,556.21,562.48,33.331
2024-07-08 06:15:00+00:00,489.91,10.0,489.91,499.95,90.867
2024-07-08 06:30:00+00:00,456.37,10.0,489.91,456.37,158.349
2024-07-08 06:45:00+00:00,361.21,10.0,489.91,361.21,251.953
2024-07-08 07:00:00+00:00,291.84,10.0,489.91,291.84,329.588
2024-07-08 07:15:00+00:00,250.28,10.0,389.75,250.28,339.98
2024-07-08 07:30:00+00:00,147.06,10.0,389.75,147.06,406.702
2024-07-08 07:45:00+00:00,104.07,0.0,389.75,104.07,528.204
2024-07-08 08:00:00+00:00,79.12,0.0,389.75,79.12,590.467
2024-07-08 08:15:00+00:00,62.12,0.0,347.62,62.12,604.199
2024-07-08 08:30:00+00:00,56.31,0.0,347.62,56.31,589.226
2024-07-08 08:45:00+00:00,51.05,0.0,347.62,51.05,618.393
2024-07-08 09:00:00+00:00,50.1,0.0,347.62,50.1,629.137
2024-07-08 09:15:00+00:00,41.11,0.0,347.54,41.11,602.767
2024-07-08 09:30:00+00:00,36.16,0.0,347.54,36.16,596.09
2024-07-08 09:45:00+00:00,36.16,0.0,347.54,36.16,606.517
2024-07-08 10:00:00+00:00,35.05,0.0,347.54,35.05,603.034
2024-07-08 10:15:00+00:00,25.11,0.0,348.05,25.11,666.9
2024-07-08 10:30:00+00:00,51.11,10.0,348.05,51.11,629.955
2024-07-08 10:45:00+00:00,62.16,10.0,348.05,62.16,556.347
2024-07-08 11:00:00+00:00,68.32,10.0,348.05,68.32,518.347
2024-07-08 11:15:00+00:00,92.1,10.0,354.48,92.1,441.229
2024-07-08 11:30:00+00:00,111.16,10.0,354.48,111.16,406.781
2024-07-08 11:45:00+00:00,116.11,10.0,354.48,116.11,428.053
2024-07-08 12:00:00+00:00,111.16,10.0,354.48,111.16,495.175
2024-07-08 12:15:00+00:00,92.1,10.0,360.26,92.1,614.63
2024-07-08 12:30:00+00:00,81.32,10.0,360.26,81.32,654.781
2024-07-08 12:45:00+00:00,70.08,10.0,360.26,70.08,650.5
2024-07-08 13:00:00+00:00,66.31,10.0,360.26,66.31,631.564
2024-07-08 13:15:00+00:00,71.03,10.0,379.42,71.03,614.635
2024-07-08 13:30:00+00:00,76.1,10.0,379.42,76.1,582.062
2024-07-08 13:45:00+00:00,94.32,10.0,379.42,94.32,488.943
2024-07-08 14:00:00+00:00,127.16,10.0,379.42,127.16,350.035
2024-07-08 14:15:00+00:00,342.79,10.0,423.18,342.79,265.36
2024-07-08 14:30:00+00:00,423.18,10.0,423.18,426.72,239.653
2024-07-08 14:45:00+00:00,423.18,10.0,423.18,428.72,198.787
